id_solicitud,fecha_solicitud,semana,prioridad,area_solicitante,tipo_etiqueta,canal_informal_flag,version_incorrecta_flag,problema_trazabilidad_flag,reproceso_flag
SOL-202606-09396,2026-06-24,Semana 4,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09397,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09398,2026-06-26,Semana 4,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-09399,2026-06-11,Semana 2,Media,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-09400,2026-06-02,Semana 1,Alta,Desarrollo de Producto,Hangtag,1,1,1,1
SOL-202606-09401,2026-06-25,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,1,1,1,1
SOL-202606-09402,2026-06-17,Semana 3,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-09403,2026-06-01,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09404,2026-06-24,Semana 4,Media,Planeación,Sticker promocional,1,0,1,0
SOL-202606-09405,2026-06-29,Semana 5,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09406,2026-06-25,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09407,2026-06-04,Semana 1,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09408,2026-06-18,Semana 3,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09409,2026-06-11,Semana 2,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09410,2026-06-11,Semana 2,Alta,Calidad,Etiqueta de composición,1,0,1,1
SOL-202606-09411,2026-06-10,Semana 2,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-09412,2026-06-22,Semana 4,Media,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-09413,2026-06-03,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-09414,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09415,2026-06-15,Semana 3,Baja,Planeación,Hangtag,0,1,1,0
SOL-202606-09416,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09417,2026-06-03,Semana 1,Alta,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09418,2026-06-09,Semana 2,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-09419,2026-06-05,Semana 1,Media,Mercadeo,Etiqueta logística,0,0,0,0
SOL-202606-09420,2026-06-11,Semana 2,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,1
SOL-202606-09421,2026-06-16,Semana 3,Alta,Calidad,Hangtag,1,0,1,1
SOL-202606-09422,2026-06-03,Semana 1,Media,Mercadeo,Etiqueta de composición,1,0,1,0
SOL-202606-09423,2026-06-24,Semana 4,Alta,Calidad,Sticker promocional,0,1,1,0
SOL-202606-09424,2026-06-16,Semana 3,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09425,2026-06-26,Semana 4,Alta,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-09426,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09427,2026-06-22,Semana 4,Media,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-09428,2026-06-29,Semana 5,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09429,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,1,0,1,0
SOL-202606-09430,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta logística,1,1,1,0
SOL-202606-09431,2026-06-19,Semana 3,Alta,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-09432,2026-06-17,Semana 3,Baja,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-09433,2026-06-30,Semana 5,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09434,2026-06-22,Semana 4,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-09435,2026-06-23,Semana 4,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09436,2026-06-08,Semana 2,Baja,Desarrollo de Producto,Hangtag,0,0,0,1
SOL-202606-09437,2026-06-26,Semana 4,Alta,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09438,2026-06-08,Semana 2,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09439,2026-06-17,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09440,2026-06-02,Semana 1,Alta,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-09441,2026-06-24,Semana 4,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09442,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09443,2026-06-16,Semana 3,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09444,2026-06-24,Semana 4,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-09445,2026-06-25,Semana 4,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-09446,2026-06-03,Semana 1,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-09447,2026-06-11,Semana 2,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-09448,2026-06-10,Semana 2,Baja,Planeación,Hangtag,0,0,0,0
SOL-202606-09449,2026-06-03,Semana 1,Media,Desarrollo de Producto,Hangtag,1,0,1,1
SOL-202606-09450,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,1
SOL-202606-09451,2026-06-26,Semana 4,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09452,2026-06-29,Semana 5,Baja,Calidad,Etiqueta logística,0,1,1,0
SOL-202606-09453,2026-06-17,Semana 3,Media,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-09454,2026-06-01,Semana 1,Baja,Unidad de Negocio,Etiqueta de talla,0,1,1,1
SOL-202606-09455,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09456,2026-06-30,Semana 5,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09457,2026-06-25,Semana 4,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09458,2026-06-08,Semana 2,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-09459,2026-06-15,Semana 3,Baja,Desarrollo de Producto,Etiqueta de composición,1,0,1,0
SOL-202606-09460,2026-06-26,Semana 4,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09461,2026-06-17,Semana 3,Alta,Unidad de Negocio,Etiqueta de composición,1,0,1,1
SOL-202606-09462,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-09463,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,1,1,0
SOL-202606-09464,2026-06-03,Semana 1,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09465,2026-06-03,Semana 1,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09466,2026-06-05,Semana 1,Alta,Desarrollo de Producto,Sticker promocional,1,1,1,0
SOL-202606-09467,2026-06-30,Semana 5,Alta,Diseño de Tags,Sticker promocional,1,1,1,0
SOL-202606-09468,2026-06-16,Semana 3,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-09469,2026-06-12,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09470,2026-06-29,Semana 5,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09471,2026-06-17,Semana 3,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-09472,2026-06-23,Semana 4,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-09473,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09474,2026-06-08,Semana 2,Baja,Planeación,Etiqueta de talla,0,0,0,1
SOL-202606-09475,2026-06-24,Semana 4,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-09476,2026-06-02,Semana 1,Baja,Desarrollo de Producto,Etiqueta de talla,1,0,1,0
SOL-202606-09477,2026-06-23,Semana 4,Baja,Unidad de Negocio,Etiqueta de composición,0,1,1,1
SOL-202606-09478,2026-06-15,Semana 3,Baja,Calidad,Hangtag,1,0,1,0
SOL-202606-09479,2026-06-22,Semana 4,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09480,2026-06-30,Semana 5,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-09481,2026-06-12,Semana 2,Media,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09482,2026-06-17,Semana 3,Baja,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-09483,2026-06-19,Semana 3,Alta,Planeación,Sticker promocional,0,0,0,0
SOL-202606-09484,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-09485,2026-06-17,Semana 3,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09486,2026-06-05,Semana 1,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09487,2026-06-29,Semana 5,Alta,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-09488,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09489,2026-06-23,Semana 4,Alta,Calidad,Etiqueta de cuidado,1,1,1,1
SOL-202606-09490,2026-06-19,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09491,2026-06-26,Semana 4,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-09492,2026-06-23,Semana 4,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-09493,2026-06-02,Semana 1,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09494,2026-06-29,Semana 5,Media,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-09495,2026-06-01,Semana 1,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-09496,2026-06-15,Semana 3,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09497,2026-06-22,Semana 4,Media,Planeación,Etiqueta de composición,1,0,1,0
SOL-202606-09498,2026-06-17,Semana 3,Baja,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-09499,2026-06-08,Semana 2,Media,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-09500,2026-06-10,Semana 2,Alta,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-09501,2026-06-12,Semana 2,Baja,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-09502,2026-06-24,Semana 4,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09503,2026-06-29,Semana 5,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-09504,2026-06-10,Semana 2,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09505,2026-06-26,Semana 4,Media,Desarrollo de Producto,Hangtag,1,0,1,1
SOL-202606-09506,2026-06-16,Semana 3,Baja,Calidad,Etiqueta logística,1,0,1,1
SOL-202606-09507,2026-06-01,Semana 1,Baja,Mercadeo,Etiqueta de cuidado,0,0,0,1
SOL-202606-09508,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-09509,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,1
SOL-202606-09510,2026-06-25,Semana 4,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09511,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09512,2026-06-10,Semana 2,Media,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-09513,2026-06-09,Semana 2,Media,Diseño de Tags,Etiqueta de composición,0,0,0,1
SOL-202606-09514,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09515,2026-06-24,Semana 4,Alta,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09516,2026-06-19,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,1
SOL-202606-09517,2026-06-22,Semana 4,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09518,2026-06-26,Semana 4,Alta,Planeación,Sticker promocional,0,1,1,0
SOL-202606-09519,2026-06-12,Semana 2,Alta,Diseño de Tags,Etiqueta logística,0,1,1,0
SOL-202606-09520,2026-06-04,Semana 1,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09521,2026-06-09,Semana 2,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-09522,2026-06-29,Semana 5,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09523,2026-06-23,Semana 4,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09524,2026-06-04,Semana 1,Baja,Planeación,Etiqueta de composición,0,0,0,1
SOL-202606-09525,2026-06-30,Semana 5,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09526,2026-06-01,Semana 1,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-09527,2026-06-21,Semana 3,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09528,2026-06-11,Semana 2,Media,Calidad,Hangtag,0,1,1,0
SOL-202606-09529,2026-06-25,Semana 4,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09530,2026-06-25,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09531,2026-06-22,Semana 4,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09532,2026-06-12,Semana 2,Alta,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09533,2026-06-19,Semana 3,Alta,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-09534,2026-06-22,Semana 4,Alta,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-09535,2026-06-16,Semana 3,Alta,Calidad,Etiqueta de composición,1,1,1,0
SOL-202606-09536,2026-06-10,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09537,2026-06-01,Semana 1,Baja,Planeación,Etiqueta de cuidado,0,0,0,1
SOL-202606-09538,2026-06-05,Semana 1,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09539,2026-06-18,Semana 3,Alta,Calidad,Etiqueta de composición,0,1,1,0
SOL-202606-09540,2026-06-16,Semana 3,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09541,2026-06-25,Semana 4,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09542,2026-06-19,Semana 3,Baja,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-09543,2026-06-30,Semana 5,Alta,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-09544,2026-06-10,Semana 2,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09545,2026-06-23,Semana 4,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09546,2026-06-26,Semana 4,Baja,Planeación,Etiqueta de composición,0,0,0,1
SOL-202606-09547,2026-06-08,Semana 2,Media,Diseño de Tags,Sticker promocional,1,0,1,1
SOL-202606-09548,2026-06-04,Semana 1,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-09549,2026-06-30,Semana 5,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09550,2026-06-22,Semana 4,Media,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-09551,2026-06-29,Semana 5,Media,Mercadeo,Etiqueta logística,0,0,0,0
SOL-202606-09552,2026-06-22,Semana 4,Media,Desarrollo de Producto,Hangtag,1,0,1,1
SOL-202606-09553,2026-06-14,Semana 2,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09554,2026-06-09,Semana 2,Baja,Planeación,Hangtag,0,0,0,1
SOL-202606-09555,2026-06-09,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09556,2026-06-25,Semana 4,Media,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-09557,2026-06-19,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09558,2026-06-24,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09559,2026-06-25,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09560,2026-06-05,Semana 1,Alta,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-09561,2026-06-11,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09562,2026-06-05,Semana 1,Baja,Calidad,Etiqueta logística,1,1,1,1
SOL-202606-09563,2026-06-25,Semana 4,Alta,Diseño de Tags,Hangtag,1,0,1,1
SOL-202606-09564,2026-06-01,Semana 1,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09565,2026-06-28,Semana 4,Media,Unidad de Negocio,Sticker promocional,0,1,1,0
SOL-202606-09566,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09567,2026-06-22,Semana 4,Alta,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09568,2026-06-12,Semana 2,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09569,2026-06-29,Semana 5,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-09570,2026-06-12,Semana 2,Media,Diseño de Tags,Etiqueta logística,1,1,1,0
SOL-202606-09571,2026-06-30,Semana 5,Alta,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-09572,2026-06-09,Semana 2,Baja,Diseño de Tags,Etiqueta de cuidado,1,1,1,0
SOL-202606-09573,2026-06-26,Semana 4,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09574,2026-06-02,Semana 1,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09575,2026-06-02,Semana 1,Baja,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09576,2026-06-11,Semana 2,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-09577,2026-06-26,Semana 4,Alta,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-09578,2026-06-05,Semana 1,Baja,Calidad,Sticker promocional,0,0,0,0
SOL-202606-09579,2026-06-17,Semana 3,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-09580,2026-06-04,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09581,2026-06-15,Semana 3,Alta,Unidad de Negocio,Etiqueta de talla,0,0,0,1
SOL-202606-09582,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-09583,2026-06-04,Semana 1,Alta,Calidad,Etiqueta de composición,1,1,1,0
SOL-202606-09584,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09585,2026-06-25,Semana 4,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09586,2026-06-09,Semana 2,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-09587,2026-06-09,Semana 2,Media,Diseño de Tags,Etiqueta de composición,0,1,1,0
SOL-202606-09588,2026-06-30,Semana 5,Media,Diseño de Tags,Sticker promocional,0,1,1,0
SOL-202606-09589,2026-06-05,Semana 1,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09590,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-09591,2026-06-16,Semana 3,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09592,2026-06-24,Semana 4,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09593,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-09594,2026-06-12,Semana 2,Alta,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-09595,2026-06-03,Semana 1,Media,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-09596,2026-06-12,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09597,2026-06-26,Semana 4,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-09598,2026-06-05,Semana 1,Alta,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09599,2026-06-22,Semana 4,Alta,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-09600,2026-06-24,Semana 4,Baja,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09601,2026-06-19,Semana 3,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09602,2026-06-30,Semana 5,Baja,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09603,2026-06-22,Semana 4,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,1
SOL-202606-09604,2026-06-26,Semana 4,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09605,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-09606,2026-06-15,Semana 3,Media,Unidad de Negocio,Hangtag,0,0,0,1
SOL-202606-09607,2026-06-25,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-09608,2026-06-29,Semana 5,Media,Calidad,Etiqueta logística,0,0,0,1
SOL-202606-09609,2026-06-29,Semana 5,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09610,2026-06-11,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-09611,2026-06-15,Semana 3,Baja,Planeación,Etiqueta de talla,0,0,0,1
SOL-202606-09612,2026-06-24,Semana 4,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09613,2026-06-10,Semana 2,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09614,2026-06-08,Semana 2,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,1
SOL-202606-09615,2026-06-26,Semana 4,Baja,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-09616,2026-06-30,Semana 5,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09617,2026-06-01,Semana 1,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09618,2026-06-19,Semana 3,Alta,Planeación,Hangtag,1,1,1,1
SOL-202606-09619,2026-06-07,Semana 1,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-09620,2026-06-01,Semana 1,Baja,Diseño de Tags,Hangtag,1,0,1,1
SOL-202606-09621,2026-06-12,Semana 2,Baja,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-09622,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09623,2026-06-03,Semana 1,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09624,2026-06-16,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-09625,2026-06-18,Semana 3,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-09626,2026-06-08,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-09627,2026-06-08,Semana 2,Baja,Desarrollo de Producto,Sticker promocional,1,1,1,0
SOL-202606-09628,2026-06-15,Semana 3,Media,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-09629,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09630,2026-06-03,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-09631,2026-06-23,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09632,2026-06-29,Semana 5,Alta,Calidad,Etiqueta logística,1,0,1,1
SOL-202606-09633,2026-06-23,Semana 4,Alta,Planeación,Hangtag,1,1,1,0
SOL-202606-09634,2026-06-10,Semana 2,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-09635,2026-06-09,Semana 2,Baja,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-09636,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09637,2026-06-18,Semana 3,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09638,2026-06-05,Semana 1,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-09639,2026-06-26,Semana 4,Baja,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-09640,2026-06-11,Semana 2,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-09641,2026-06-01,Semana 1,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,1
SOL-202606-09642,2026-06-01,Semana 1,Baja,Planeación,Sticker promocional,1,0,1,0
SOL-202606-09643,2026-06-16,Semana 3,Media,Mercadeo,Sticker promocional,1,1,1,0
SOL-202606-09644,2026-06-05,Semana 1,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09645,2026-06-24,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09646,2026-06-17,Semana 3,Alta,Diseño de Tags,Sticker promocional,1,1,1,0
SOL-202606-09647,2026-06-12,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-09648,2026-06-23,Semana 4,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-09649,2026-06-03,Semana 1,Alta,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-09650,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-09651,2026-06-17,Semana 3,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-09652,2026-06-16,Semana 3,Media,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-09653,2026-06-09,Semana 2,Baja,Planeación,Sticker promocional,0,0,0,0
SOL-202606-09654,2026-06-01,Semana 1,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-09655,2026-06-10,Semana 2,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-09656,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-09657,2026-06-03,Semana 1,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-09658,2026-06-09,Semana 2,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-09659,2026-06-25,Semana 4,Baja,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-09660,2026-06-24,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-09661,2026-06-19,Semana 3,Media,Diseño de Tags,Sticker promocional,1,0,1,0
SOL-202606-09662,2026-06-03,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
